Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15401,88,2,216.95,2,2,1,221,Potential
15402,23,4,1203.77,3,3,3,333,Loyal Customers
15403,127,2,170.88,2,2,1,221,Potential
15404,11,1,257.06,4,1,1,411,Recent Customers
15405,212,1,310.74,1,1,2,112,Lost
15406,89,2,465.16,2,2,2,222,Potential
15409,357,1,131.25,1,1,1,111,Lost
15410,204,2,1234.88,1,2,3,123,Potential
15413,327,5,6798.72,1,4,4,144,At Risk
15416,114,3,588.5,2,3,2,232,At Risk
15418,61,2,452.32,2,2,2,222,Potential
15420,70,6,743.0,2,4,3,243,At Risk
15421,21,6,2854.98,3,4,4,344,Loyal Customers
15422,15,5,1522.27,4,4,3,443,Loyal Customers
15423,217,2,223.39000000000001,1,2,1,121,Potential
15424,99,1,214.44,2,1,1,211,Potential
15425,36,4,1944.57,3,3,4,334,Loyal Customers
15426,5,5,1168.0,4,4,3,443,Loyal Customers
15428,23,3,668.97,3,3,2,332,Loyal Customers
15430,103,2,954.75,2,2,3,223,Potential
15431,138,1,153.24,1,1,1,111,Lost
15432,177,1,149.57,1,1,1,111,Lost
15434,10,6,1525.5800000000002,4,4,3,443,Loyal Customers
15437,276,1,193.29000000000002,1,1,1,111,Lost
15439,40,4,1269.05,3,3,3,333,Loyal Customers
15441,32,3,1254.21,3,3,3,333,Loyal Customers
15443,110,7,1939.02,2,4,4,244,At Risk
15445,226,1,171.0,1,1,1,111,Lost
15446,12,3,406.95,4,3,2,432,Loyal Customers
15447,163,4,337.71000000000004,1,3,2,132,At Risk
15448,310,1,294.17,1,1,1,111,Lost
15451,70,2,233.21,2,2,1,221,Potential
15452,26,3,1260.38,3,3,3,333,Loyal Customers
15454,254,1,128.59,1,1,1,111,Lost
15455,233,1,38.25,1,1,1,111,Lost
15456,39,7,1672.05,3,4,3,343,Loyal Customers
15458,38,1,208.8,3,1,1,311,Recent Customers
15459,53,2,202.83,3,2,1,321,Recent Customers
15461,96,2,429.7,2,2,2,222,Potential
15462,81,1,502.45,2,1,2,212,Potential
15465,5,15,5301.03,4,4,4,444,Champions
15466,25,3,1236.48,3,3,3,333,Loyal Customers
15468,28,1,962.97,3,1,3,313,Recent Customers
15469,74,1,335.70000000000005,2,1,2,212,Potential
15470,211,1,63.419999999999995,1,1,1,111,Lost
15471,16,2,847.08,4,2,3,423,Recent Customers
15473,80,1,274.8,2,1,1,211,Potential
15474,231,1,163.1,1,1,1,111,Lost
15476,16,4,2209.98,4,3,4,434,Loyal Customers
15477,285,1,368.4,1,1,2,112,Lost
15478,211,1,583.5600000000001,1,1,2,112,Lost
15479,369,1,147.4,1,1,1,111,Lost
15480,101,4,5373.5,2,3,4,234,At Risk
15481,37,1,1993.34,3,1,4,314,Recent Customers
15482,22,7,3537.6,3,4,4,344,Loyal Customers
15483,21,6,628.39,3,4,2,342,Loyal Customers
15484,176,2,1061.69,1,2,3,123,Potential
15485,9,5,3196.51,4,4,4,444,Champions
15486,163,1,102.0,1,1,1,111,Lost
15487,315,1,231.32,1,1,1,111,Lost
15488,92,4,340.6,2,3,2,232,At Risk
15489,36,5,1285.3300000000002,3,4,3,343,Loyal Customers
15490,66,1,217.6,2,1,1,211,Potential
15493,25,4,2313.18,3,3,4,334,Loyal Customers
15494,114,3,2480.82,2,3,4,234,At Risk
15495,15,1,246.5,4,1,1,411,Recent Customers
15496,267,1,146.14,1,1,1,111,Lost
15497,18,7,7395.19,4,4,4,444,Champions
15498,2,19,12723.18,4,4,4,444,Champions
15499,359,1,161.6,1,1,1,111,Lost
15501,40,2,402.5,3,2,2,322,Recent Customers
15502,4,5,3608.54,4,4,4,444,Champions
15503,362,1,120.06,1,1,1,111,Lost
15504,156,3,371.02,1,3,2,132,At Risk
15506,17,3,1060.77,4,3,3,433,Loyal Customers
15509,16,1,166.51,4,1,1,411,Recent Customers
15512,26,2,210.58,3,2,1,321,Recent Customers
15513,1,18,12992.33,4,4,4,444,Champions
15514,15,7,2459.09,4,4,4,444,Champions
15515,23,1,171.81,3,1,1,311,Recent Customers
15518,15,7,2276.49,4,4,4,444,Champions
15519,19,2,344.61,3,2,2,322,Recent Customers
15521,36,8,4106.49,3,4,4,344,Loyal Customers
15523,24,15,16947.98,3,4,4,344,Loyal Customers
15524,242,1,151.4,1,1,1,111,Lost
15525,9,2,469.78000000000003,4,2,2,422,Recent Customers
15527,30,15,3145.86,3,4,4,344,Loyal Customers
15529,2,2,1116.72,4,2,3,423,Recent Customers
15530,148,1,311.37,1,1,2,112,Lost
15532,12,6,2190.9700000000003,4,4,4,444,Champions
15534,361,1,162.25,1,1,1,111,Lost
15535,40,2,551.42,3,2,2,322,Recent Customers
15536,45,1,259.09,3,1,1,311,Recent Customers
15538,173,6,3358.4,1,4,4,144,At Risk
15540,11,1,247.38,4,1,1,411,Recent Customers
15542,148,3,918.45,1,3,3,133,At Risk
15543,95,1,114.98,2,1,1,211,Potential
15544,8,12,4615.72,4,4,4,444,Champions
15545,7,1,135.32999999999998,4,1,1,411,Recent Customers
15546,242,2,1079.1000000000001,1,2,3,123,Potential
15547,12,12,5199.55,4,4,4,444,Champions
15548,231,1,158.09,1,1,1,111,Lost
15549,57,5,652.7,2,4,2,242,At Risk
15550,14,8,1643.17,4,4,3,443,Loyal Customers
15551,30,6,1274.02,3,4,3,343,Loyal Customers
15552,259,1,162.4,1,1,1,111,Lost
15555,1,22,7307.18,4,4,4,444,Champions
15558,275,1,214.13,1,1,1,111,Lost
15559,204,1,1109.4,1,1,3,113,Lost
15560,33,2,153.52,3,2,1,321,Recent Customers
15561,19,4,1133.8,3,3,3,333,Loyal Customers
15562,60,2,538.83,2,2,2,222,Potential
15563,150,3,1466.56,1,3,3,133,At Risk
15564,99,2,70.74000000000001,2,2,1,221,Potential
15566,28,2,227.87,3,2,1,321,Recent Customers
15569,26,5,2210.64,3,4,4,344,Loyal Customers
15570,5,14,5145.52,4,4,4,444,Champions
15571,22,10,3401.2,3,4,4,344,Loyal Customers
15572,16,3,1515.81,4,3,3,433,Loyal Customers
15573,254,3,599.73,1,3,2,132,At Risk
15574,8,3,816.4499999999999,4,3,3,433,Loyal Customers
15575,255,1,30.1,1,1,1,111,Lost
15577,359,2,139.1,1,2,1,121,Potential
15579,19,3,953.9,3,3,3,333,Loyal Customers
15580,12,8,1381.19,4,4,3,443,Loyal Customers
15581,2,26,4114.62,4,4,4,444,Champions
15583,12,1,107.86,4,1,1,411,Recent Customers
15584,35,2,552.39,3,2,2,322,Recent Customers
15586,228,3,1139.1000000000001,1,3,3,133,At Risk
15587,28,3,608.4,3,3,2,332,Loyal Customers
15588,313,1,579.6,1,1,2,112,Lost
15590,18,5,1496.6,4,4,3,443,Loyal Customers
15591,218,3,217.9,1,3,1,131,At Risk
15595,123,1,357.59999999999997,2,1,2,212,Potential
15596,1,5,1723.45,4,4,4,444,Champions
15597,211,1,238.8,1,1,1,111,Lost
15598,63,1,307.34,2,1,1,211,Potential
15599,81,1,488.32,2,1,2,212,Potential
15600,64,4,1199.31,2,3,3,233,At Risk
15601,8,17,8183.56,4,4,4,444,Champions
15602,4,8,1932.64,4,4,4,444,Champions
15603,284,1,40.0,1,1,1,111,Lost
15605,9,5,738.57,4,4,3,443,Loyal Customers
15606,26,8,2310.83,3,4,4,344,Loyal Customers
15607,179,8,1604.21,1,4,3,143,At Risk
15608,51,1,692.3,3,1,2,312,Recent Customers
15611,19,13,1405.83,3,4,3,343,Loyal Customers
15613,246,1,433.71999999999997,1,1,2,112,Lost
15614,73,4,3147.36,2,3,4,234,At Risk
15615,26,24,10974.23,3,4,4,344,Loyal Customers
15616,74,1,317.11,2,1,2,212,Potential
15617,32,3,828.5500000000001,3,3,3,333,Loyal Customers
15620,45,1,389.18,3,1,2,312,Recent Customers
15622,63,8,4143.05,2,4,4,244,At Risk
15623,29,7,2136.02,3,4,4,344,Loyal Customers
15625,12,5,1702.1399999999999,4,4,3,443,Loyal Customers
15626,57,1,391.72,2,1,2,212,Potential
15627,93,2,566.9,2,2,2,222,Potential
15628,2,9,2782.02,4,4,4,444,Champions
15629,86,4,2240.9,2,3,4,234,At Risk
15630,280,1,295.05,1,1,1,111,Lost
15631,278,1,596.67,1,1,2,112,Lost
15633,145,13,4352.46,1,4,4,144,At Risk
15634,19,1,311.1,3,1,2,312,Recent Customers
15635,31,1,100.35,3,1,1,311,Recent Customers
15636,73,2,719.82,2,2,3,223,Potential
15637,49,4,574.23,3,3,2,332,Loyal Customers
15638,14,6,2265.2,4,4,4,444,Champions
15639,87,2,639.76,2,2,2,222,Potential
15640,8,15,11441.92,4,4,4,444,Champions
15641,32,8,3458.35,3,4,4,344,Loyal Customers
15642,365,1,105.78,1,1,1,111,Lost
15645,50,2,443.16,3,2,2,322,Recent Customers
15646,8,3,526.97,4,3,2,432,Loyal Customers
15647,51,1,169.0,3,1,1,311,Recent Customers
15649,3,3,1354.35,4,3,3,433,Loyal Customers
15650,157,2,553.88,1,2,2,122,Potential
15651,56,2,612.76,2,2,2,222,Potential
15652,23,4,1082.6,3,3,3,333,Loyal Customers
15658,8,4,1399.3700000000001,4,3,3,433,Loyal Customers
15659,22,2,226.04,3,2,1,321,Recent Customers
15660,1,7,1212.13,4,4,3,443,Loyal Customers
15661,15,6,906.15,4,4,3,443,Loyal Customers
15662,297,2,283.73,1,2,1,121,Potential
15664,85,3,867.6,2,3,3,233,At Risk
15665,47,3,1773.11,3,3,4,334,Loyal Customers
15666,108,2,632.94,2,2,2,222,Potential
15670,192,1,152.15,1,1,1,111,Lost
15672,361,1,45.300000000000004,1,1,1,111,Lost
15673,87,5,3533.77,2,4,4,244,At Risk
15674,53,8,4501.63,3,4,4,344,Loyal Customers
15675,40,1,218.35,3,1,1,311,Recent Customers
15677,57,2,648.4,2,2,2,222,Potential
15678,31,2,1541.19,3,2,3,323,Recent Customers
15680,2,8,3173.9,4,4,4,444,Champions
15681,15,9,1563.54,4,4,3,443,Loyal Customers
15682,235,2,318.24,1,2,2,122,Potential
15683,109,1,330.79,2,1,2,212,Potential
15684,183,3,173.95,1,3,1,131,At Risk
15685,86,1,55.980000000000004,2,1,1,211,Potential
15686,56,1,90.0,2,1,1,211,Potential
15688,54,1,190.57,2,1,1,211,Potential
15689,253,1,266.93,1,1,1,111,Lost
15691,30,3,434.5,3,3,2,332,Loyal Customers
15693,295,1,37.5,1,1,1,111,Lost
15694,1,12,4331.41,4,4,4,444,Champions
15695,233,2,721.0600000000001,1,2,3,123,Potential
15696,59,5,1170.1100000000001,2,4,3,243,At Risk
15697,325,1,246.75,1,1,1,111,Lost
15698,260,1,46.2,1,1,1,111,Lost
15702,112,2,140.39,2,2,1,221,Potential
15704,138,2,1524.3400000000001,1,2,3,123,Potential
15708,5,3,1014.48,4,3,3,433,Loyal Customers
15709,225,1,194.6,1,1,1,111,Lost
15710,53,1,898.87,3,1,3,313,Recent Customers
15711,192,2,420.25,1,2,2,122,Potential
15712,15,7,2400.05,4,4,4,444,Champions
15713,2,3,654.09,4,3,2,432,Loyal Customers
15714,89,3,453.93,2,3,2,232,At Risk
15715,191,5,658.02,1,4,2,142,At Risk
15716,5,8,1938.0,4,4,4,444,Champions
15717,57,4,456.70000000000005,2,3,2,232,At Risk
15718,176,1,293.79,1,1,1,111,Lost
15719,17,18,5177.45,4,4,4,444,Champions
15720,186,1,143.19,1,1,1,111,Lost
15722,81,6,3035.54,2,4,4,244,At Risk
15723,47,3,744.55,3,3,3,333,Loyal Customers
15724,36,1,92.6,3,1,1,311,Recent Customers
15726,26,1,321.91,3,1,2,312,Recent Customers
15727,23,8,4266.55,3,4,4,344,Loyal Customers
15728,15,2,544.6,4,2,2,422,Recent Customers
15729,36,2,107.55000000000001,3,2,1,321,Recent Customers
15730,17,2,605.7,4,2,2,422,Recent Customers
15731,189,1,125.3,1,1,1,111,Lost
15732,8,9,1387.95,4,4,3,443,Loyal Customers
15734,72,2,923.85,2,2,3,223,Potential
15735,57,1,327.68,2,1,2,212,Potential
15736,71,2,1815.72,2,2,4,224,Potential
15738,8,26,8560.55,4,4,4,444,Champions
15741,94,2,208.62,2,2,1,221,Potential
15742,255,1,156.87,1,1,1,111,Lost
15747,11,6,1588.57,4,4,3,443,Loyal Customers
15748,85,2,465.45,2,2,2,222,Potential
15750,2,12,4331.711,4,4,4,444,Champions
15751,96,11,1380.44,2,4,3,243,At Risk
15752,8,3,1570.16,4,3,3,433,Loyal Customers
15754,129,6,2579.04,2,4,4,244,At Risk
15755,15,11,3628.87,4,4,4,444,Champions
15757,22,4,2225.94,3,3,4,334,Loyal Customers
15759,147,4,577.89,1,3,2,132,At Risk
15760,266,2,13916.34,1,2,4,124,Potential
15761,78,1,143.05,2,1,1,211,Potential
15764,70,2,1223.1100000000001,2,2,3,223,Potential
15765,302,1,370.63,1,1,2,112,Lost
15766,92,2,516.0,2,2,2,222,Potential
15768,112,31,14979.26,2,4,4,244,At Risk
15769,7,21,32451.6,4,4,4,444,Champions
15770,248,1,321.45,1,1,2,112,Lost
15771,240,3,1006.54,1,3,3,133,At Risk
15772,54,1,280.88,2,1,1,211,Potential
15773,45,1,138.84,3,1,1,311,Recent Customers
15774,54,5,1059.14,2,4,3,243,At Risk
15775,267,1,45.599999999999994,1,1,1,111,Lost
15777,32,3,715.5,3,3,3,333,Loyal Customers
15778,67,1,307.95000000000005,2,1,1,211,Potential
15779,99,2,124.08000000000001,2,2,1,221,Potential
15782,66,1,1399.36,2,1,3,213,Potential
15784,103,2,848.33,2,2,3,223,Potential
15785,15,11,3640.96,4,4,4,444,Champions
15786,53,2,3582.62,3,2,4,324,Recent Customers
15788,144,1,221.83,1,1,1,111,Lost
15789,67,5,1610.71,2,4,3,243,At Risk
15791,165,3,1995.65,1,3,4,134,At Risk
15792,35,2,933.84,3,2,3,323,Recent Customers
15793,14,5,1433.96,4,4,3,443,Loyal Customers
15794,372,2,777.0,1,2,3,123,Potential
15795,66,7,1369.8600000000001,2,4,3,243,At Risk
15796,10,9,2464.27,4,4,4,444,Champions
15797,217,2,613.6800000000001,1,2,2,122,Potential
15798,128,3,1535.37,2,3,3,233,At Risk
15799,54,1,540.15,2,1,2,212,Potential
15800,89,5,543.5,2,4,2,242,At Risk
15803,81,3,1513.84,2,3,3,233,At Risk
15805,21,13,4660.75,3,4,4,344,Loyal Customers
15807,44,2,913.62,3,2,3,323,Recent Customers
15808,5,18,14674.960000000001,4,4,4,444,Champions
15809,95,2,758.6700000000001,2,2,3,223,Potential
15810,22,4,1607.06,3,3,3,333,Loyal Customers
15811,1,2,1671.9,4,2,3,423,Recent Customers
15812,71,7,3400.33,2,4,4,244,At Risk
15814,29,2,689.11,3,2,2,322,Recent Customers
15816,178,2,144.15,1,2,1,121,Potential
15817,56,3,2766.4,2,3,4,234,At Risk
15818,224,1,340.5,1,1,2,112,Lost
15819,67,6,2029.3400000000001,2,4,4,244,At Risk
15822,129,4,954.59,2,3,3,233,At Risk
15823,8,3,3882.17,4,3,4,434,Loyal Customers
15824,89,2,890.94,2,2,3,223,Potential
15826,204,1,943.97,1,1,3,113,Lost
15827,8,16,1957.98,4,4,4,444,Champions
15828,11,1,1108.82,4,1,3,413,Recent Customers
15833,373,1,80.4,1,1,1,111,Lost
15834,12,3,1539.24,4,3,3,433,Loyal Customers
15837,121,1,385.03000000000003,2,1,2,212,Potential
15838,3,16,40519.92,4,4,4,444,Champions
15841,22,5,1518.35,3,4,3,343,Loyal Customers
15842,29,2,548.8000000000001,3,2,2,322,Recent Customers
15845,172,3,714.51,1,3,3,133,At Risk
15846,21,1,107.01,3,1,1,311,Recent Customers
15847,64,3,433.3,2,3,2,232,At Risk
15848,257,1,139.94,1,1,1,111,Lost
15850,12,4,819.87,4,3,3,433,Loyal Customers
15851,162,1,109.73,1,1,1,111,Lost
15852,162,1,96.55,1,1,1,111,Lost
15854,12,9,2609.16,4,4,4,444,Champions
15855,112,1,340.48,2,1,2,212,Potential
15856,1,26,17832.77,4,4,4,444,Champions
15857,66,1,273.48,2,1,1,211,Potential
15858,3,9,2521.52,4,4,4,444,Champions
15859,68,1,438.46,2,1,2,212,Potential
15860,4,10,1528.0,4,4,3,443,Loyal Customers
15861,92,4,1236.43,2,3,3,233,At Risk
15862,9,10,2095.41,4,4,4,444,Champions
15863,253,3,289.86,1,3,1,131,At Risk
15864,17,1,244.44,4,1,1,411,Recent Customers
15865,49,2,1353.79,3,2,3,323,Recent Customers
15867,5,17,5251.31,4,4,4,444,Champions
15868,219,1,94.53,1,1,1,111,Lost
15869,262,1,174.02,1,1,1,111,Lost
15870,32,3,508.52000000000004,3,3,2,332,Loyal Customers
15871,73,1,33.099999999999994,2,1,1,211,Potential
15872,14,2,434.75,4,2,2,422,Recent Customers
15873,135,4,313.91999999999996,2,3,2,232,At Risk
15874,23,14,6878.88,3,4,4,344,Loyal Customers
15875,282,1,111.72,1,1,1,111,Lost
15876,45,2,1449.14,3,2,3,323,Recent Customers
15878,197,2,330.77,1,2,2,122,Potential
15879,40,4,1157.3,3,3,3,333,Loyal Customers
15880,5,1,343.28,4,1,2,412,Recent Customers
15882,4,6,979.62,4,4,3,443,Loyal Customers
15884,68,2,249.70000000000002,2,2,1,221,Potential
15885,19,12,1572.47,3,4,3,343,Loyal Customers
15886,52,3,871.78,3,3,3,333,Loyal Customers
15887,42,3,1027.15,3,3,3,333,Loyal Customers
15888,36,2,260.85,3,2,1,321,Recent Customers
15889,5,7,1359.41,4,4,3,443,Loyal Customers
15890,30,5,535.65,3,4,2,342,Loyal Customers
15892,305,1,128.2,1,1,1,111,Lost
15893,117,1,305.28000000000003,2,1,1,211,Potential
15894,5,1,156.74,4,1,1,411,Recent Customers
15898,3,22,4207.43,4,4,4,444,Champions
15899,4,1,56.25,4,1,1,411,Recent Customers
15900,49,3,549.29,3,3,2,332,Loyal Customers
15901,87,4,339.34,2,3,2,232,At Risk
15902,16,1,145.01,4,1,1,411,Recent Customers
15903,14,5,3813.08,4,4,4,444,Champions
15905,179,1,114.69,1,1,1,111,Lost
15906,10,3,987.95,4,3,3,433,Loyal Customers
15908,126,2,764.57,2,2,3,223,Potential
15910,36,7,1449.62,3,4,3,343,Loyal Customers
15911,259,8,1702.34,1,4,3,143,At Risk
15912,72,7,810.08,2,4,3,243,At Risk
15913,170,1,6.300000000000001,1,1,1,111,Lost
15914,14,2,205.99,4,2,1,421,Recent Customers
15915,37,1,429.21,3,1,2,312,Recent Customers
15916,2,7,1899.08,4,4,4,444,Champions
15917,242,4,437.53,1,3,2,132,At Risk
15918,267,1,248.65,1,1,1,111,Lost
15919,4,1,270.72,4,1,1,411,Recent Customers
15920,60,5,404.14,2,4,2,242,At Risk
15921,32,3,466.08,3,3,2,332,Loyal Customers
15922,9,1,369.5,4,1,2,412,Recent Customers
15923,8,1,127.08,4,1,1,411,Recent Customers
15924,367,1,102.82,1,1,1,111,Lost
15926,178,1,134.44,1,1,1,111,Lost
15927,283,1,123.39000000000001,1,1,1,111,Lost
15928,292,1,293.53,1,1,1,111,Lost
15929,280,1,594.0,1,1,2,112,Lost
15931,64,1,239.9,2,1,1,211,Potential
15934,53,2,2190.66,3,2,4,324,Recent Customers
15936,15,2,282.79,4,2,1,421,Recent Customers
15938,92,4,330.23,2,3,2,232,At Risk
15939,10,1,2945.38,4,1,4,414,Recent Customers
15941,273,1,405.0,1,1,2,112,Lost
15943,285,2,271.28999999999996,1,2,1,121,Potential
15944,29,3,1839.14,3,3,4,334,Loyal Customers
15945,1,4,646.27,4,3,2,432,Loyal Customers
15946,138,3,2304.18,1,3,4,134,At Risk
15948,60,1,553.85,2,1,2,212,Potential
15950,11,6,5415.2,4,4,4,444,Champions
15951,17,1,304.95,4,1,1,411,Recent Customers
15953,5,11,2010.17,4,4,4,444,Champions
15954,225,1,190.75,1,1,1,111,Lost
15955,8,9,4242.1,4,4,4,444,Champions
15956,187,2,617.6,1,2,2,122,Potential
15957,56,2,501.21,2,2,2,222,Potential
15958,39,3,388.64,3,3,2,332,Loyal Customers
15959,318,3,579.49,1,3,2,132,At Risk
15960,10,4,410.95,4,3,2,432,Loyal Customers
15961,15,1,451.28999999999996,4,1,2,412,Recent Customers
15962,85,1,295.83,2,1,1,211,Potential
15964,299,1,272.96000000000004,1,1,1,111,Lost
15965,3,10,2167.45,4,4,4,444,Champions
15966,86,1,426.53,2,1,2,212,Potential
15967,15,10,2622.77,4,4,4,444,Champions
15968,24,1,418.05,3,1,2,312,Recent Customers
15969,61,2,460.95,2,2,2,222,Potential
15970,234,1,703.22,1,1,2,112,Lost
15971,21,6,1702.98,3,4,3,343,Loyal Customers
15972,92,5,1810.27,2,4,4,244,At Risk
15973,2,3,680.62,4,3,2,432,Loyal Customers
15976,46,4,1315.7,3,3,3,333,Loyal Customers
15978,68,2,2180.64,2,2,4,224,Potential
15979,238,1,329.21999999999997,1,1,2,112,Lost
15980,126,4,4194.82,2,3,4,234,At Risk
15981,37,13,5954.29,3,4,4,344,Loyal Customers
15982,241,1,324.51,1,1,2,112,Lost
15983,1,6,2483.8,4,4,4,444,Champions
15984,4,21,5921.65,4,4,4,444,Champions
15985,72,5,1572.8600000000001,2,4,3,243,At Risk
15986,17,1,186.3,4,1,1,411,Recent Customers
15987,4,2,230.85,4,2,1,421,Recent Customers
15988,187,2,612.0600000000001,1,2,2,122,Potential
15989,11,2,372.51,4,2,2,422,Recent Customers
15990,130,5,1217.94,2,4,3,243,At Risk
15991,170,1,150.55,1,1,1,111,Lost
15992,32,2,854.61,3,2,3,323,Recent Customers
15994,47,2,775.11,3,2,3,323,Recent Customers
15995,50,1,696.19,3,1,2,312,Recent Customers
15996,2,2,626.22,4,2,2,422,Recent Customers
15998,29,11,5218.37,3,4,4,344,Loyal Customers
15999,371,1,20.4,1,1,1,111,Lost
16001,17,1,583.39,4,1,2,412,Recent Customers
16002,261,1,169.21,1,1,1,111,Lost
16003,17,5,2878.46,4,4,4,444,Champions
16004,110,5,2146.39,2,4,4,244,At Risk
16005,11,6,1820.83,4,4,4,444,Champions
16006,23,1,245.77,3,1,1,311,Recent Customers
16007,19,3,1373.2,3,3,3,333,Loyal Customers
16008,18,12,4905.35,4,4,4,444,Champions
16010,12,8,1316.56,4,4,3,443,Loyal Customers
16011,2,14,2517.75,4,4,4,444,Champions
16012,37,2,1574.5,3,2,3,323,Recent Customers
16013,7,39,20315.84,4,4,4,444,Champions
16014,44,2,467.89,3,2,2,322,Recent Customers
16016,2,4,1025.18,4,3,3,433,Loyal Customers
16017,53,4,1341.95,3,3,3,333,Loyal Customers
16018,32,2,289.23,3,2,1,321,Recent Customers
16019,17,18,13679.61,4,4,4,444,Champions
16021,31,2,532.25,3,2,2,322,Recent Customers
16024,47,2,232.96,3,2,1,321,Recent Customers
16027,93,9,1113.74,2,4,3,243,At Risk
16028,231,1,82.2,1,1,1,111,Lost
16029,8,47,41184.3,4,4,4,444,Champions
16032,92,6,1970.45,2,4,4,244,At Risk
16033,5,8,2019.73,4,4,4,444,Champions
16034,30,3,491.02,3,3,2,332,Loyal Customers
16035,196,1,217.73,1,1,1,111,Lost
16036,60,2,1797.92,2,2,4,224,Potential
16037,180,2,654.32,1,2,2,122,Potential
16039,59,2,456.4,2,2,2,222,Potential
16040,66,4,1103.3500000000001,2,3,3,233,At Risk
16042,15,3,1067.85,4,3,3,433,Loyal Customers
16043,15,4,1082.6,4,3,3,433,Loyal Customers
16044,71,1,340.84000000000003,2,1,2,212,Potential
16045,52,4,2094.23,3,3,4,334,Loyal Customers
16046,198,1,235.78,1,1,1,111,Lost
16047,318,1,107.14,1,1,1,111,Lost
16048,9,4,818.7900000000001,4,3,3,433,Loyal Customers
16049,11,3,787.89,4,3,3,433,Loyal Customers
16050,19,2,162.8,3,2,1,321,Recent Customers
16051,317,1,188.44,1,1,1,111,Lost
16053,49,4,2122.89,3,3,4,334,Loyal Customers
16054,54,3,1327.98,2,3,3,233,At Risk
16057,155,3,1591.73,1,3,3,133,At Risk
16058,42,1,62.7,3,1,1,311,Recent Customers
16059,3,7,1757.91,4,4,4,444,Champions
16060,36,3,541.95,3,3,2,332,Loyal Customers
16061,67,1,89.65,2,1,1,211,Potential
16062,15,4,1709.83,4,3,3,433,Loyal Customers
16064,361,1,111.0,1,1,1,111,Lost
16065,1,8,2010.53,4,4,4,444,Champions
16067,198,3,3395.29,1,3,4,134,At Risk
16068,229,1,122.93,1,1,1,111,Lost
16069,53,1,457.7,3,1,2,312,Recent Customers
16071,163,3,750.5600000000001,1,3,3,133,At Risk
16072,64,3,3744.57,2,3,4,234,At Risk
16074,26,1,265.25,3,1,1,311,Recent Customers
16075,138,2,736.9300000000001,1,2,3,123,Potential
16077,261,1,2300.4,1,1,4,114,Lost
16078,305,1,283.79,1,1,1,111,Lost
16080,21,2,385.4,3,2,2,322,Recent Customers
16081,2,4,1653.28,4,3,3,433,Loyal Customers
16082,306,1,106.75,1,1,1,111,Lost
16083,18,2,1033.8,4,2,3,423,Recent Customers
16085,16,7,1362.02,4,4,3,443,Loyal Customers
16086,3,6,1743.6,4,4,4,444,Champions
16087,25,5,1739.92,3,4,4,344,Loyal Customers
16088,211,2,1437.43,1,2,3,123,Potential
16089,22,2,271.44,3,2,1,321,Recent Customers
16090,260,1,205.91,1,1,1,111,Lost
16092,140,3,770.08,1,3,3,133,At Risk
16094,11,7,2617.33,4,4,4,444,Champions
16095,92,1,447.05,2,1,2,212,Potential
16096,52,3,1264.3500000000001,3,3,3,333,Loyal Customers
16098,9,8,2442.47,4,4,4,444,Champions
16099,53,4,841.3,3,3,3,333,Loyal Customers
16100,98,1,582.64,2,1,2,212,Potential
16101,70,3,1938.46,2,3,4,234,At Risk
16103,25,16,4762.07,3,4,4,344,Loyal Customers
16104,54,8,2476.25,2,4,4,244,At Risk
16105,74,4,2049.23,2,3,4,234,At Risk
16108,70,3,1393.42,2,3,3,233,At Risk
16109,334,1,327.59999999999997,1,1,2,112,Lost
16110,158,1,481.79,1,1,2,112,Lost
16111,64,1,562.48,2,1,2,212,Potential
16115,33,4,907.17,3,3,3,333,Loyal Customers
16117,38,2,422.19,3,2,2,322,Recent Customers
16118,288,1,4376.25,1,1,4,114,Lost
16119,30,6,1297.45,3,4,3,343,Loyal Customers
16120,58,2,1747.77,2,2,4,224,Potential
16121,26,3,609.98,3,3,2,332,Loyal Customers
16122,2,3,316.92,4,3,2,432,Loyal Customers
16124,54,3,1523.49,2,3,3,233,At Risk
16125,3,14,4298.3,4,4,4,444,Champions
16126,15,11,8359.03,4,4,4,444,Champions
16127,362,1,145.06,1,1,1,111,Lost
16128,16,6,1920.8300000000002,4,4,4,444,Champions
16129,43,3,1396.05,3,3,3,333,Loyal Customers
16130,58,4,987.48,2,3,3,233,At Risk
16131,11,6,6450.88,4,4,4,444,Champions
16132,180,2,664.1999999999999,1,2,2,122,Potential
16133,12,23,8403.22,4,4,4,444,Champions
16134,59,3,1527.25,2,3,3,233,At Risk
16135,219,1,301.9,1,1,1,111,Lost
16136,299,1,237.42000000000002,1,1,1,111,Lost
16137,316,1,422.7,1,1,2,112,Lost
16138,14,3,910.35,4,3,3,433,Loyal Customers
16139,358,2,475.74,1,2,2,122,Potential
16140,7,2,832.4200000000001,4,2,3,423,Recent Customers
16141,53,1,335.54,3,1,2,312,Recent Customers
16143,5,7,2485.89,4,4,4,444,Champions
16145,24,8,3005.9500000000003,3,4,4,344,Loyal Customers
16146,84,1,212.25,2,1,1,211,Potential
16147,36,4,2023.91,3,3,4,334,Loyal Customers
16148,72,1,310.3,2,1,2,212,Potential
16149,65,1,141.7,2,1,1,211,Potential
16150,8,6,2342.57,4,4,4,444,Champions
16153,56,6,3309.26,2,4,4,244,At Risk
